Date,Date_2,Week,year,economic crisis,default,devaluation,dolar price,inflation,exchange rate,ISOCODE,Price,Var,Jump,Jump_dp
28/05/2017,29/05/2017,22,2017,86,50,0,55,77,71,PE,3.284,0.0021,0,0
4/06/2017,5/06/2017,23,2017,63,59,22,57,77,71,PE,3.2671,-0.0051,0,0
11/06/2017,12/06/2017,24,2017,45,37,23,52,100,74,PE,3.2797,0.0039,0,0
18/06/2017,19/06/2017,25,2017,43,73,26,49,84,65,PE,3.2748,-0.0015,0,0
25/06/2017,26/06/2017,26,2017,18,55,22,54,72,55,PE,3.2542,-0.0063,0,0
2/07/2017,3/07/2017,27,2017,35,34,31,59,94,75,PE,3.2577,0.0011,0,0
9/07/2017,10/07/2017,28,2017,92,52,0,57,76,72,PE,3.2543,-0.001,0,0
16/07/2017,17/07/2017,29,2017,23,44,44,58,70,69,PE,3.2464,-0.0024,0,0
23/07/2017,24/07/2017,30,2017,26,44,32,61,28,53,PE,3.2446,-0.0006,0,0
30/07/2017,31/07/2017,31,2017,39,79,0,65,55,79,PE,3.2405,-0.0013,0,0
6/08/2017,7/08/2017,32,2017,19,52,29,59,39,74,PE,3.241,0.0002,0,0
13/08/2017,14/08/2017,33,2017,42,67,25,54,48,74,PE,3.2424,0.0004,0,0
20/08/2017,21/08/2017,34,2017,62,56,0,55,69,65,PE,3.2388,-0.0011,0,0
27/08/2017,28/08/2017,35,2017,44,66,30,57,59,65,PE,3.2385,-0.0001,0,0
3/09/2017,4/09/2017,36,2017,30,49,43,54,63,66,PE,3.2373,-0.0004,0,0
10/09/2017,11/09/2017,37,2017,45,48,0,50,82,70,PE,3.2315,-0.0018,0,0
17/09/2017,18/09/2017,38,2017,52,64,0,47,87,69,PE,3.2456,0.0044,0,0
24/09/2017,25/09/2017,39,2017,48,53,100,54,74,73,PE,3.2593,0.0042,0,0
1/10/2017,2/10/2017,40,2017,50,51,22,55,69,69,PE,3.2728,0.0041,0,0
8/10/2017,9/10/2017,41,2017,55,59,27,52,52,69,PE,3.272,-0.0002,0,0
15/10/2017,16/10/2017,42,2017,30,81,36,47,61,71,PE,3.2424,-0.009,0,0
22/10/2017,23/10/2017,43,2017,33,81,23,43,61,63,PE,3.2387,-0.0011,0,0
29/10/2017,30/10/2017,44,2017,27,64,0,46,69,66,PE,3.2485,0.003,0,0
5/11/2017,6/11/2017,45,2017,52,58,0,51,75,69,PE,3.2374,-0.0034,0,0
12/11/2017,13/11/2017,46,2017,38,92,18,40,76,74,PE,3.24,0.0008,0,0
19/11/2017,20/11/2017,47,2017,65,65,18,50,81,64,PE,3.2378,-0.0007,0,0
26/11/2017,27/11/2017,48,2017,65,56,36,44,65,65,PE,3.2353,-0.0008,0,0
3/12/2017,4/12/2017,49,2017,60,64,31,48,80,63,PE,3.232,-0.001,0,0
10/12/2017,11/12/2017,50,2017,49,69,38,70,54,78,PE,3.235,0.0009,0,0
17/12/2017,18/12/2017,51,2017,17,67,0,100,47,92,PE,3.2799,0.0139,1,1
24/12/2017,25/12/2017,52,2017,0,61,53,72,40,76,PE,3.2346,-0.0138,0,0
31/12/2017,1/01/2018,1,2018,0,40,0,64,48,75,PE,3.2375,0.0009,0,0
7/01/2018,8/01/2018,2,2018,9,78,0,75,41,87,PE,3.2155,-0.0068,0,0
14/01/2018,15/01/2018,3,2018,18,48,0,68,44,86,PE,3.2105,-0.0016,0,0
21/01/2018,22/01/2018,4,2018,0,77,0,66,35,78,PE,3.2125,0.0006,0,0
28/01/2018,29/01/2018,5,2018,13,73,0,67,35,80,PE,3.2144,0.0006,0,0
4/02/2018,5/02/2018,6,2018,14,77,0,78,34,90,PE,3.237,0.007,0,0
11/02/2018,12/02/2018,7,2018,18,58,40,76,43,100,PE,3.268,0.0096,1,1
18/02/2018,19/02/2018,8,2018,0,88,0,62,26,80,PE,3.2465,-0.0066,0,0
25/02/2018,26/02/2018,9,2018,10,83,0,60,35,82,PE,3.2485,0.0006,0,0
4/03/2018,5/03/2018,10,2018,0,93,0,65,38,78,PE,3.2506,0.0006,0,0
11/03/2018,12/03/2018,11,2018,54,62,37,56,39,87,PE,3.26,0.0029,0,0
18/03/2018,19/03/2018,12,2018,43,50,28,100,44,92,PE,3.27,0.0031,0,0
25/03/2018,26/03/2018,13,2018,47,24,0,67,32,61,PE,3.2155,-0.0167,0,0
1/04/2018,2/04/2018,14,2018,21,90,41,58,58,85,PE,3.2267,0.0035,0,0
8/04/2018,9/04/2018,15,2018,63,70,70,56,55,71,PE,3.2375,0.0033,0,0
15/04/2018,16/04/2018,16,2018,46,75,0,53,73,73,PE,3.223,-0.0045,0,0
22/04/2018,23/04/2018,17,2018,72,87,0,54,60,64,PE,3.2337,0.0033,0,0
29/04/2018,30/04/2018,18,2018,33,73,51,61,64,68,PE,3.2513,0.0054,0,0
6/05/2018,7/05/2018,19,2018,30,72,98,60,80,83,PE,3.2774,0.008,1,1
13/05/2018,14/05/2018,20,2018,0,81,0,59,62,84,PE,3.2561,-0.0065,0,0
20/05/2018,21/05/2018,21,2018,32,80,0,68,99,72,PE,3.282,0.008,1,1
27/05/2018,28/05/2018,22,2018,57,47,40,57,89,68,PE,3.276,-0.0018,0,0
3/06/2018,4/06/2018,23,2018,46,87,0,59,72,69,PE,3.2675,-0.0026,0,0
10/06/2018,11/06/2018,24,2018,54,59,0,56,71,68,PE,3.265,-0.0008,0,0
17/06/2018,18/06/2018,25,2018,53,92,40,52,90,70,PE,3.2766,0.0036,0,0
24/06/2018,25/06/2018,26,2018,24,51,0,58,55,59,PE,3.27,-0.002,0,0
1/07/2018,2/07/2018,27,2018,39,67,49,61,60,68,PE,3.2865,0.005,0,0
8/07/2018,9/07/2018,28,2018,29,55,39,62,53,72,PE,3.2765,-0.003,0,0
15/07/2018,16/07/2018,29,2018,22,96,0,51,55,70,PE,3.266,-0.0032,0,0
22/07/2018,23/07/2018,30,2018,0,71,77,62,56,63,PE,3.2793,0.0041,0,0
29/07/2018,30/07/2018,31,2018,0,60,0,55,41,75,PE,3.2691,-0.0031,0,0
5/08/2018,6/08/2018,32,2018,35,53,0,59,25,71,PE,3.2691,0,0,0
12/08/2018,13/08/2018,33,2018,16,60,0,59,39,78,PE,3.2864,0.0053,0,0
19/08/2018,20/08/2018,34,2018,48,82,62,73,62,67,PE,3.308,0.0066,0,0
26/08/2018,27/08/2018,35,2018,45,65,100,66,77,67,PE,3.2868,-0.0064,0,0
2/09/2018,3/09/2018,36,2018,100,75,44,78,100,85,PE,3.3015,0.0045,0,0
9/09/2018,10/09/2018,37,2018,57,79,76,69,57,84,PE,3.3323,0.0093,1,1
16/09/2018,17/09/2018,38,2018,42,74,66,66,76,79,PE,3.3101,-0.0067,0,0
23/09/2018,24/09/2018,39,2018,29,81,29,62,57,68,PE,3.302,-0.0024,0,0
30/09/2018,1/10/2018,40,2018,69,80,59,67,63,71,PE,3.308,0.0018,0,0
7/10/2018,8/10/2018,41,2018,39,78,0,54,53,65,PE,3.3225,0.0044,0,0
14/10/2018,15/10/2018,42,2018,24,72,0,64,68,75,PE,3.3365,0.0042,0,0
21/10/2018,22/10/2018,43,2018,37,62,44,67,67,69,PE,3.3311,-0.0016,0,0
28/10/2018,29/10/2018,44,2018,45,40,35,75,63,71,PE,3.3535,0.0067,0,0
4/11/2018,5/11/2018,45,2018,79,56,57,81,81,82,PE,3.3662,0.0038,0,0
11/11/2018,12/11/2018,46,2018,37,100,64,75,78,85,PE,3.3745,0.0025,0,0
18/11/2018,19/11/2018,47,2018,43,69,26,77,67,80,PE,3.3752,0.0002,0,0
25/11/2018,26/11/2018,48,2018,30,64,84,78,80,71,PE,3.379,0.0011,0,0
2/12/2018,3/12/2018,49,2018,33,29,35,79,70,70,PE,3.3805,0.0004,0,0
9/12/2018,10/12/2018,50,2018,30,79,76,78,56,81,PE,3.3672,-0.0039,0,0
16/12/2018,17/12/2018,51,2018,0,76,0,86,49,88,PE,3.3395,-0.0082,0,0
23/12/2018,24/12/2018,52,2018,0,67,0,81,20,64,PE,3.3525,0.0039,0,0
30/12/2018,31/12/2018,53,2018,14,50,46,89,27,71,PE,3.3685,0.0048,0,0
6/01/2019,7/01/2019,1,2019,0,68,0,47,61,75,PE,3.351,-0.0052,0,0
13/01/2019,14/01/2019,2,2019,18,55,0,50,61,78,PE,3.3428,-0.0024,0,0
20/01/2019,21/01/2019,3,2019,23,54,0,45,56,72,PE,3.3275,-0.0046,0,0
27/01/2019,28/01/2019,4,2019,0,63,0,44,40,72,PE,3.3569,0.0088,1,1
3/02/2019,4/02/2019,5,2019,20,81,0,43,54,68,PE,3.3293,-0.0082,0,0
10/02/2019,11/02/2019,6,2019,14,49,44,38,49,68,PE,3.3313,0.0006,0,0
17/02/2019,18/02/2019,7,2019,0,70,0,42,50,72,PE,3.3355,0.0013,0,0
24/02/2019,25/02/2019,8,2019,33,66,24,40,37,68,PE,3.306,-0.0088,0,0
3/03/2019,4/03/2019,9,2019,14,89,38,39,35,69,PE,3.3035,-0.0008,0,0
10/03/2019,11/03/2019,10,2019,15,60,0,38,38,71,PE,3.3135,0.003,0,0
17/03/2019,18/03/2019,11,2019,37,50,56,33,62,64,PE,3.294,-0.0059,0,0
24/03/2019,25/03/2019,12,2019,49,52,89,35,27,63,PE,3.2968,0.0009,0,0
31/03/2019,1/04/2019,13,2019,57,49,0,35,70,61,PE,3.305,0.0025,0,0
7/04/2019,8/04/2019,14,2019,42,62,24,34,94,60,PE,3.2878,-0.0052,0,0
14/04/2019,15/04/2019,15,2019,35,59,0,32,70,44,PE,3.2899,0.0006,0,0
21/04/2019,22/04/2019,16,2019,59,49,24,35,100,57,PE,3.3001,0.0031,0,0
28/04/2019,29/04/2019,17,2019,21,36,0,36,96,59,PE,3.3135,0.0041,0,0
5/05/2019,6/05/2019,18,2019,51,62,40,35,79,62,PE,3.31,-0.0011,0,0
12/05/2019,13/05/2019,19,2019,23,85,36,32,95,63,PE,3.3235,0.0041,0,0
19/05/2019,20/05/2019,20,2019,40,46,29,45,92,59,PE,3.3355,0.0036,0,0
26/05/2019,27/05/2019,21,2019,51,43,58,44,96,60,PE,3.342,0.0019,0,0
2/06/2019,3/06/2019,22,2019,0,58,0,49,97,69,PE,3.3566,0.0044,0,0
9/06/2019,10/06/2019,23,2019,41,51,38,42,98,66,PE,3.3305,-0.0078,0,0
16/06/2019,17/06/2019,24,2019,38,51,42,36,85,67,PE,3.344,0.0041,0,0
23/06/2019,24/06/2019,25,2019,44,47,23,40,100,61,PE,3.2973,-0.014,0,0
30/06/2019,1/07/2019,26,2019,38,47,0,42,97,63,PE,3.2857,-0.0035,0,0
7/07/2019,8/07/2019,27,2019,14,62,0,41,82,62,PE,3.2905,0.0015,0,0
14/07/2019,15/07/2019,28,2019,35,65,0,42,64,66,PE,3.283,-0.0023,0,0
21/07/2019,22/07/2019,29,2019,12,33,100,41,56,61,PE,3.284,0.0003,0,0
28/07/2019,29/07/2019,30,2019,14,67,24,51,30,66,PE,3.2871,0.0009,0,0
4/08/2019,5/08/2019,31,2019,23,58,73,64,32,86,PE,3.384,0.0295,1,1
11/08/2019,12/08/2019,32,2019,42,51,54,63,82,83,PE,3.381,-0.0009,0,0
18/08/2019,19/08/2019,33,2019,78,67,32,52,74,72,PE,3.386,0.0015,0,0
25/08/2019,26/08/2019,34,2019,32,59,23,57,74,67,PE,3.382,-0.0012,0,0
1/09/2019,2/09/2019,35,2019,18,42,0,61,77,80,PE,3.405,0.0068,0,0
8/09/2019,9/09/2019,36,2019,85,61,54,59,88,74,PE,3.349,-0.0164,0,0
15/09/2019,16/09/2019,37,2019,46,72,29,55,80,81,PE,3.333,-0.0048,0,0
22/09/2019,23/09/2019,38,2019,51,100,0,57,61,66,PE,3.355,0.0066,0,0
29/09/2019,30/09/2019,39,2019,70,65,0,100,92,100,PE,3.369,0.0042,0,0
6/10/2019,7/10/2019,40,2019,34,70,42,55,78,74,PE,3.383,0.0042,0,0
13/10/2019,14/10/2019,41,2019,37,51,0,55,98,77,PE,3.367,-0.0047,0,0
20/10/2019,21/10/2019,42,2019,100,47,0,56,91,69,PE,3.336,-0.0092,0,0
27/10/2019,28/10/2019,43,2019,67,65,52,52,98,58,PE,3.3325,-0.001,0,0
3/11/2019,4/11/2019,44,2019,39,74,83,45,86,69,PE,3.333,0.0002,0,0
10/11/2019,11/11/2019,45,2019,51,42,0,51,90,78,PE,3.361,0.0084,1,1
17/11/2019,18/11/2019,46,2019,70,42,37,48,90,76,PE,3.3715,0.0031,0,0
24/11/2019,25/11/2019,47,2019,45,56,0,51,96,68,PE,3.382,0.0031,0,0
1/12/2019,2/12/2019,48,2019,69,46,41,52,84,74,PE,3.391,0.0027,0,0
8/12/2019,9/12/2019,49,2019,50,54,35,45,73,73,PE,3.3725,-0.0055,0,0
15/12/2019,16/12/2019,50,2019,0,35,0,52,60,79,PE,3.351,-0.0064,0,0
22/12/2019,23/12/2019,51,2019,14,50,0,61,38,66,PE,3.317,-0.0101,0,0
29/12/2019,30/12/2019,52,2019,0,35,0,62,36,61,PE,3.314,-0.0009,0,0
5/01/2020,6/01/2020,1,2020,0,32,0,41,56,73,PE,3.324,0.003,0,0
12/01/2020,13/01/2020,2,2020,14,72,0,35,59,69,PE,3.331,0.0021,0,0
19/01/2020,20/01/2020,3,2020,30,55,33,29,49,57,PE,3.316,-0.0045,0,0
26/01/2020,27/01/2020,4,2020,37,37,0,33,39,60,PE,3.33,0.0042,0,0
2/02/2020,3/02/2020,5,2020,22,29,20,41,39,74,PE,3.3694,0.0118,1,1
9/02/2020,10/02/2020,6,2020,23,34,0,36,37,70,PE,3.392,0.0067,0,0
16/02/2020,17/02/2020,7,2020,12,45,34,33,16,73,PE,3.3744,-0.0052,0,0
23/02/2020,24/02/2020,8,2020,60,100,78,45,38,74,PE,3.404,0.0088,1,1
1/03/2020,2/03/2020,9,2020,0,69,26,55,36,91,PE,3.435,0.0091,1,2
8/03/2020,9/03/2020,10,2020,34,76,0,92,38,100,PE,3.5048,0.0203,1,3
15/03/2020,16/03/2020,11,2020,44,32,20,64,41,57,PE,3.5517,0.0134,1,4
22/03/2020,23/03/2020,12,2020,45,64,36,55,31,48,PE,3.5318,-0.0056,0,0
29/03/2020,30/03/2020,13,2020,76,37,17,47,70,51,PE,3.4378,-0.0266,0,0
5/04/2020,6/04/2020,14,2020,82,44,35,35,37,32,PE,3.3897,-0.014,0,0
12/04/2020,13/04/2020,15,2020,48,54,60,34,62,38,PE,3.3858,-0.0012,0,0
19/04/2020,20/04/2020,16,2020,100,48,21,34,73,34,PE,3.4017,0.0047,0,0
26/04/2020,27/04/2020,17,2020,55,35,0,29,72,36,PE,3.3968,-0.0014,0,0
3/05/2020,4/05/2020,18,2020,26,51,25,25,53,36,PE,3.3838,-0.0038,0,0
10/05/2020,11/05/2020,19,2020,63,48,0,27,63,37,PE,3.4147,0.0091,1,1
17/05/2020,18/05/2020,20,2020,43,53,0,25,78,34,PE,3.426,0.0033,0,0
24/05/2020,25/05/2020,21,2020,67,51,0,25,74,36,PE,3.4258,-0.0001,0,0
31/05/2020,1/06/2020,22,2020,77,54,13,25,61,45,PE,3.417,-0.0026,0,0
7/06/2020,8/06/2020,23,2020,56,48,0,28,89,42,PE,3.4348,0.0052,0,0
14/06/2020,15/06/2020,24,2020,57,45,19,30,85,44,PE,3.4778,0.0125,1,1
21/06/2020,22/06/2020,25,2020,50,49,0,32,89,49,PE,3.501,0.0067,0,0
28/06/2020,29/06/2020,26,2020,22,59,12,35,85,52,PE,3.527,0.0074,0,0
5/07/2020,6/07/2020,27,2020,46,56,0,35,100,54,PE,3.5438,0.0048,0,0
12/07/2020,13/07/2020,28,2020,45,34,29,36,80,54,PE,3.4968,-0.0133,0,0
19/07/2020,20/07/2020,29,2020,36,55,18,32,84,49,PE,3.5025,0.0016,0,0
26/07/2020,27/07/2020,30,2020,26,48,13,38,53,55,PE,3.514,0.0033,0,0
2/08/2020,3/08/2020,31,2020,37,50,37,33,66,56,PE,3.5408,0.0076,1,1
9/08/2020,10/08/2020,32,2020,51,46,31,34,69,50,PE,3.5597,0.0053,0,0
16/08/2020,17/08/2020,33,2020,43,50,12,34,57,52,PE,3.5778,0.0051,0,0
23/08/2020,24/08/2020,34,2020,43,51,0,36,84,54,PE,3.5847,0.0019,0,0
30/08/2020,31/08/2020,35,2020,43,44,54,36,78,60,PE,3.5418,-0.012,0,0
6/09/2020,7/09/2020,36,2020,43,51,14,32,71,60,PE,3.5357,-0.0017,0,0
13/09/2020,14/09/2020,37,2020,58,54,36,36,98,57,PE,3.5597,0.0068,0,0
20/09/2020,21/09/2020,38,2020,67,41,62,34,76,51,PE,3.549,-0.003,0,0
27/09/2020,28/09/2020,39,2020,50,39,26,41,71,62,PE,3.5887,0.0112,1,1
4/10/2020,5/10/2020,40,2020,26,49,0,43,54,62,PE,3.5878,-0.0003,0,0
11/10/2020,12/10/2020,41,2020,51,34,18,36,41,54,PE,3.5857,-0.0006,0,0
18/10/2020,19/10/2020,42,2020,47,44,46,37,85,54,PE,3.5885,0.0008,0,0
25/10/2020,26/10/2020,43,2020,56,45,0,37,66,54,PE,3.6038,0.0043,0,0
1/11/2020,2/11/2020,44,2020,37,46,18,42,69,57,PE,3.6147,0.003,0,0
8/11/2020,9/11/2020,45,2020,74,42,0,100,97,84,PE,3.5807,-0.0094,0,0
15/11/2020,16/11/2020,46,2020,58,54,29,81,76,77,PE,3.6627,0.0229,1,1
22/11/2020,23/11/2020,47,2020,31,45,15,61,62,63,PE,3.603,-0.0163,0,0
29/11/2020,30/11/2020,48,2020,30,58,41,46,77,58,PE,3.6058,0.0008,0,0
6/12/2020,7/12/2020,49,2020,28,27,0,45,53,58,PE,3.6028,-0.0008,0,0
13/12/2020,14/12/2020,50,2020,32,23,0,43,36,64,PE,3.5878,-0.0042,0,0
20/12/2020,21/12/2020,51,2020,17,36,100,44,35,50,PE,3.6047,0.0047,0,0
27/12/2020,28/12/2020,52,2020,0,40,0,45,24,59,PE,3.6093,0.0013,0,0
3/01/2021,4/01/2021,1,2021,20,48,0,25,35,50,PE,3.6207,0.0032,0,0
10/01/2021,11/01/2021,2,2021,19,75,100,21,40,49,PE,3.6118,-0.0025,0,0
17/01/2021,18/01/2021,3,2021,0,82,40,19,44,47,PE,3.6148,0.0008,0,0
24/01/2021,25/01/2021,4,2021,33,65,0,23,53,45,PE,3.6438,0.008,1,1
31/01/2021,1/02/2021,5,2021,39,56,0,18,44,41,PE,3.6398,-0.0011,0,0
7/02/2021,8/02/2021,6,2021,0,49,0,17,30,42,PE,3.6408,0.0003,0,0
14/02/2021,15/02/2021,7,2021,14,56,37,18,43,42,PE,3.6437,0.0008,0,0
21/02/2021,22/02/2021,8,2021,69,26,0,18,61,40,PE,3.6517,0.0022,0,0
28/02/2021,1/03/2021,9,2021,10,61,0,19,23,44,PE,3.6557,0.0011,0,0
7/03/2021,8/03/2021,10,2021,42,60,0,21,42,46,PE,3.7018,0.0126,1,1
14/03/2021,15/03/2021,11,2021,36,56,0,21,34,43,PE,3.7028,0.0003,0,0
21/03/2021,22/03/2021,12,2021,22,66,21,20,50,38,PE,3.712,0.0025,0,0
28/03/2021,29/03/2021,13,2021,43,40,43,23,46,35,PE,3.7497,0.0102,1,1
4/04/2021,5/04/2021,14,2021,23,75,19,33,54,56,PE,3.6846,-0.0174,0,0
11/04/2021,12/04/2021,15,2021,55,23,28,36,57,56,PE,3.6168,-0.0184,0,0
18/04/2021,19/04/2021,16,2021,53,67,60,33,80,52,PE,3.6718,0.0152,1,1
25/04/2021,26/04/2021,17,2021,39,56,15,50,86,63,PE,3.8378,0.0452,1,2
2/05/2021,3/05/2021,18,2021,100,41,27,40,71,54,PE,3.8157,-0.0058,0,0
9/05/2021,10/05/2021,19,2021,73,22,16,51,75,69,PE,3.7208,-0.0249,0,0
16/05/2021,17/05/2021,20,2021,61,78,22,44,77,64,PE,3.7056,-0.0041,0,0
23/05/2021,24/05/2021,21,2021,41,53,16,45,96,61,PE,3.8097,0.0281,1,1
30/05/2021,31/05/2021,22,2021,36,80,12,47,63,64,PE,3.8271,0.0046,0,0
6/06/2021,7/06/2021,23,2021,39,61,21,82,90,84,PE,3.9367,0.0286,1,1
13/06/2021,14/06/2021,24,2021,45,46,0,51,48,65,PE,3.8907,-0.0117,0,0
20/06/2021,21/06/2021,25,2021,31,45,13,44,50,52,PE,3.9518,0.0157,1,1
27/06/2021,28/06/2021,26,2021,29,34,0,59,48,68,PE,3.8838,-0.0172,0,0
4/07/2021,5/07/2021,27,2021,23,73,16,46,61,57,PE,3.9194,0.0092,1,1
11/07/2021,12/07/2021,28,2021,22,77,0,47,86,61,PE,3.9525,0.0084,1,2
18/07/2021,19/07/2021,29,2021,26,70,38,72,44,76,PE,3.9384,-0.0036,0,0
25/07/2021,26/07/2021,30,2021,27,100,29,100,38,100,PE,3.906,-0.0082,0,0
1/08/2021,2/08/2021,31,2021,18,53,58,94,73,90,PE,4.0545,0.038,1,1
8/08/2021,9/08/2021,32,2021,40,67,23,70,98,69,PE,4.0986,0.0109,1,2
15/08/2021,16/08/2021,33,2021,45,52,27,58,100,59,PE,4.0702,-0.0069,0,0
22/08/2021,23/08/2021,34,2021,20,45,0,51,76,55,PE,4.0904,0.005,0,0
29/08/2021,30/08/2021,35,2021,32,67,0,44,77,51,PE,4.0697,-0.0051,0,0
5/09/2021,6/09/2021,36,2021,18,43,22,32,86,44,PE,4.0915,0.0054,0,0
12/09/2021,13/09/2021,37,2021,21,56,14,31,54,47,PE,4.1005,0.0022,0,0
19/09/2021,20/09/2021,38,2021,20,35,0,28,47,40,PE,4.1093,0.0021,0,0
26/09/2021,27/09/2021,39,2021,14,48,0,31,73,45,PE,4.1129,0.0009,0,0
3/10/2021,4/10/2021,40,2021,47,47,0,55,79,56,PE,4.131,0.0044,0,0
10/10/2021,11/10/2021,41,2021,27,69,0,91,54,91,PE,4.0602,-0.0171,0,0
17/10/2021,18/10/2021,42,2021,32,66,0,66,63,68,PE,3.9458,-0.0282,0,0
24/10/2021,25/10/2021,43,2021,19,79,32,50,54,47,PE,3.9658,0.0051,0,0
31/10/2021,1/11/2021,44,2021,22,36,0,41,59,49,PE,3.9875,0.0055,0,0
7/11/2021,8/11/2021,45,2021,42,51,16,32,84,46,PE,4.0033,0.004,0,0
14/11/2021,15/11/2021,46,2021,44,34,0,31,74,46,PE,3.9821,-0.0053,0,0
21/11/2021,22/11/2021,47,2021,25,39,0,28,73,43,PE,3.9971,0.0038,0,0
28/11/2021,29/11/2021,48,2021,40,66,33,27,78,44,PE,4.0534,0.0141,1,1
5/12/2021,6/12/2021,49,2021,21,53,28,27,87,40,PE,4.0777,0.006,0,0
12/12/2021,13/12/2021,50,2021,34,63,0,26,53,48,PE,4.0424,-0.0087,0,0
19/12/2021,20/12/2021,51,2021,0,57,0,31,41,46,PE,4.048,0.0014,0,0
26/12/2021,27/12/2021,52,2021,12,43,21,57,41,60,PE,3.9875,-0.0149,0,0
2/01/2022,3/01/2022,1,2022,21,55,93,74,47,89,PE,3.974,-0.0034,0,0
9/01/2022,10/01/2022,2,2022,0,41,0,96,39,94,PE,3.9207,-0.0134,0,0
16/01/2022,17/01/2022,3,2022,0,44,27,100,30,100,PE,3.8424,-0.02,0,0
23/01/2022,24/01/2022,4,2022,0,42,0,88,38,79,PE,3.8407,-0.0004,0,0
30/01/2022,31/01/2022,5,2022,30,48,0,81,33,96,PE,3.837,-0.001,0,0
6/02/2022,7/02/2022,6,2022,24,55,0,87,36,95,PE,3.8346,-0.0006,0,0
13/02/2022,14/02/2022,7,2022,0,63,28,81,37,93,PE,3.7868,-0.0125,0,0
20/02/2022,21/02/2022,8,2022,11,63,17,89,27,92,PE,3.7484,-0.0101,0,0
27/02/2022,28/02/2022,9,2022,13,74,0,81,41,97,PE,3.773,0.0066,0,0
6/03/2022,7/03/2022,10,2022,33,72,50,67,53,80,PE,3.72,-0.014,0,0
13/03/2022,14/03/2022,11,2022,34,100,0,61,36,91,PE,3.718,-0.0005,0,0
20/03/2022,21/03/2022,12,2022,35,55,0,59,56,82,PE,3.783,0.0175,1,1
27/03/2022,28/03/2022,13,2022,53,38,35,52,65,69,PE,3.729,-0.0143,0,0
3/04/2022,4/04/2022,14,2022,100,43,0,62,100,83,PE,3.628,-0.0271,0,0
10/04/2022,11/04/2022,15,2022,55,55,0,52,75,59,PE,3.7103,0.0227,1,1
17/04/2022,18/04/2022,16,2022,32,50,24,45,64,68,PE,3.7323,0.0059,0,0
24/04/2022,25/04/2022,17,2022,45,50,41,51,65,68,PE,3.803,0.0189,1,1
1/05/2022,2/05/2022,18,2022,60,74,38,48,84,69,PE,3.832,0.0076,1,2
8/05/2022,9/05/2022,19,2022,57,51,39,46,67,68,PE,3.82,-0.0031,0,0
15/05/2022,16/05/2022,20,2022,32,48,56,52,62,75,PE,3.77,-0.0131,0,0
22/05/2022,23/05/2022,21,2022,48,58,36,55,63,73,PE,3.7133,-0.015,0,0
29/05/2022,30/05/2022,22,2022,60,50,34,57,44,75,PE,3.675,-0.0103,0,0
5/06/2022,6/06/2022,23,2022,49,44,100,49,63,70,PE,3.7262,0.0139,1,1
12/06/2022,13/06/2022,24,2022,56,39,0,50,70,72,PE,3.7653,0.0105,1,2
19/06/2022,20/06/2022,25,2022,65,43,0,49,66,70,PE,3.7123,-0.0141,0,0
26/06/2022,27/06/2022,26,2022,47,56,56,51,68,70,PE,3.7624,0.0135,1,1
3/07/2022,4/07/2022,27,2022,57,69,43,60,75,79,PE,3.8152,0.014,1,2
10/07/2022,11/07/2022,28,2022,43,63,40,68,82,94,PE,3.9475,0.0347,1,3
17/07/2022,18/07/2022,29,2022,61,56,37,61,55,79,PE,3.8913,-0.0142,0,0
24/07/2022,25/07/2022,30,2022,29,59,0,63,45,66,PE,3.9027,0.0029,0,0
31/07/2022,1/08/2022,31,2022,16,48,0,57,40,81,PE,3.8761,-0.0068,0,0
7/08/2022,8/08/2022,32,2022,35,33,0,56,47,77,PE,3.9116,0.0092,1,1
14/08/2022,15/08/2022,33,2022,50,53,37,54,40,78,PE,3.8449,-0.0171,0,0
21/08/2022,22/08/2022,34,2022,29,27,58,52,53,71,PE,3.8691,0.0063,0,0
28/08/2022,29/08/2022,35,2022,59,54,0,54,61,70,PE,3.8184,-0.0131,0,0
4/09/2022,5/09/2022,36,2022,37,65,29,50,57,72,PE,3.876,0.0151,1,1
11/09/2022,12/09/2022,37,2022,49,51,50,47,55,68,PE,3.8488,-0.007,0,0
18/09/2022,19/09/2022,38,2022,53,54,29,47,68,67,PE,3.8595,0.0028,0,0
25/09/2022,26/09/2022,39,2022,24,48,0,48,70,70,PE,3.9224,0.0163,1,1
2/10/2022,3/10/2022,40,2022,49,52,66,49,58,68,PE,3.946,0.006,0,0
9/10/2022,10/10/2022,41,2022,70,41,46,54,65,74,PE,3.9563,0.0026,0,0
16/10/2022,17/10/2022,42,2022,38,28,39,49,44,73,PE,3.9653,0.0023,0,0
23/10/2022,24/10/2022,43,2022,19,58,0,53,56,68,PE,3.986,0.0052,0,0
30/10/2022,31/10/2022,44,2022,49,39,55,50,62,65,PE,3.9569,-0.0073,0,0
6/11/2022,7/11/2022,45,2022,49,45,32,54,63,75,PE,3.9389,-0.0045,0,0
13/11/2022,14/11/2022,46,2022,54,45,34,56,58,83,PE,3.847,-0.0233,0,0
20/11/2022,21/11/2022,47,2022,56,32,0,50,51,63,PE,3.8261,-0.0054,0,0
27/11/2022,28/11/2022,48,2022,31,59,0,44,56,66,PE,3.8295,0.0009,0,0
4/12/2022,5/12/2022,49,2022,62,45,0,69,53,76,PE,3.8368,0.0019,0,0
11/12/2022,12/12/2022,50,2022,69,81,47,58,54,79,PE,3.8357,-0.0003,0,0
